date_time,rack,ramo,perna,posicao,num_serie,capacitancia_fabrica_uF,delta_capacitancia_fabrica_%,capacitancia_campo_uF,delta_capacitancia_campo_%,temperatura_capacitor_C,capacitancia_campo_ajustada_uF,conformidade,INV_capacitancia_campo_ajustada_uF
22/12/2020 08:39:37,R2,A4,p3,36,1048,24.86,2.3045267489711883,24.659999999999997,1.4814814814814645,31,24.768983527521087,C,0.04037307380373075
22/12/2020 08:40:20,R2,A4,p3,37,910,24.66,1.4814814814814792,24.55666666666667,1.0562414266118012,31,24.665193518146513,C,0.04054296185692955
22/12/2020 08:40:57,R2,A4,p3,38,943,24.73,1.7695473251028795,24.586666666666662,1.1796982167352335,31,24.69532610151332,C,0.04049349240780912
22/12/2020 08:41:31,R2,A3,p3,39,1044,24.92,2.551440329218111,24.746666666666666,1.8381344307270182,31,24.856033212803,C,0.04023168103448276
22/12/2020 08:42:14,R2,A3,p3,40,1047,24.89,2.4279835390946496,24.766666666666666,1.9204389574759877,31,24.876121601714207,C,0.04019919246298789
22/12/2020 08:43:03,R2,A3,p3,41,934,24.74,1.810699588477357,24.583333333333332,1.1659807956104173,31,24.69197803669479,C,0.04049898305084746
22/12/2020 08:43:51,R2,A3,p3,42,935,24.79,2.016460905349788,24.626666666666665,1.3443072702331869,31,24.73550287933574,C,0.040427720628045484
22/12/2020 08:44:33,R2,A4,p3,43,931,24.84,2.2222222222222188,24.676666666666666,1.550068587105618,31,24.785723851613767,C,0.04034580575442388
22/12/2020 08:45:16,R2,A4,p3,44,930,24.83,2.1810699588477265,24.599999999999998,1.234567901234556,31,24.70871836078746,C,0.04047154471544716
22/12/2020 08:46:21,R2,A4,p3,45,1085,24.82,2.1399176954732493,24.77,1.9341563786008182,31,24.879469666532742,C,0.040193782801776344
22/12/2020 08:47:13,R2,A4,p3,46,648,24.37,0.28806584362140036,24.210000000000004,-0.37037037037035514,31,24.316994777018888,C,0.04112350268484097
22/12/2020 08:47:52,R2,A3,p3,47,642,24.69,1.6049382716049405,24.356666666666666,0.23319615912207764,31,24.464309629034418,C,0.04087587245107431
22/12/2020 08:48:34,R2,A3,p3,48,936,24.73,1.7695473251028795,24.55,1.02880658436214,31,24.658497388509442,C,0.04055397148676171
22/12/2020 08:49:15,R2,A3,p3,49,1088,24.82,2.1399176954732493,24.76,1.8930041152263408,31,24.86942547207714,C,0.04021001615508885
22/12/2020 08:50:05,R2,A3,p3,50,1082,24.79,2.016460905349788,24.586666666666662,1.1796982167352335,31,24.69532610151332,C,0.04049349240780912
22/12/2020 08:50:54,R2,A4,p3,51,562,24.5,0.823045267489709,24.316666666666666,0.06858710562413876,31,24.424132851211997,C,0.04094311172035641
22/12/2020 08:51:33,R2,A4,p3,52,1064,25.02,2.9629629629629584,24.73,1.7695473251028795,31,24.839292888710325,C,0.04025879498584715
22/12/2020 08:52:21,R2,A4,p3,53,1063,25.02,2.9629629629629584,24.75,1.851851851851849,31,24.859381277621534,C,0.04022626262626263
22/12/2020 08:53:13,R2,A4,p3,54,1079,24.89,2.4279835390946496,24.703333333333333,1.6598079561042487,31,24.812508370162046,C,0.04030225340709756
22/12/2020 08:54:15,R2,A3,p3,55,1060,25.02,2.9629629629629584,24.689999999999998,1.6049382716049259,31,24.799116110887905,C,0.040324017820980156
22/12/2020 08:54:56,R2,A3,p3,56,1066,24.92,2.551440329218111,24.650000000000002,1.4403292181070018,32,24.76889067524116,C,0.040373225152129814
22/12/2020 08:55:55,R2,A3,p3,57,647,24.69,1.6049382716049405,24.263333333333335,-0.1508916323731082,32,24.380359056806004,C,0.041016623162522324
22/12/2020 08:56:45,R2,A3,p3,58,1105,24.76,1.8930041152263408,24.59,1.1934156378600789,32,24.708601286173636,C,0.04047173647824318
22/12/2020 08:57:28,R2,A4,p3,59,1114,24.83,2.1810699588477265,24.39,0.3703703703703698,32,24.507636655948556,C,0.04080360803608036
22/12/2020 08:57:59,R2,A4,p3,60,1072,24.85,2.2633744855967106,24.69,1.6049382716049405,32,24.809083601286176,C,0.04030781692993114
22/12/2020 08:59:35,R2,B4,p4,61,1069,24.81,2.098765432098757,24.153333333333332,-0.603566529492462,32,24.269828510182208,C,0.041203422577974054
22/12/2020 09:00:10,R2,B4,p4,62,1040,24.79,2.016460905349788,24.55666666666667,1.0562414266118012,32,24.675107181136124,C,0.04052667300122166
22/12/2020 09:01:11,R2,B3,p4,63,1099,24.78,1.9753086419753103,24.573333333333334,1.12482853223594,32,24.69185423365488,C,0.0404991861096039
22/12/2020 09:01:44,R2,B3,p4,64,887,24.7,1.646090534979418,24.60666666666667,1.2620027434842322,32,24.725348338692392,C,0.040444324031427795
22/12/2020 09:02:48,R2,B3,p4,65,1030,24.61,1.2757201646090481,24.766666666666666,1.9204389574759877,32,24.886120042872456,C,0.04018304172274562
22/12/2020 09:03:33,R2,B3,p4,66,1034,24.61,1.2757201646090481,24.663333333333338,1.4951989026063244,32,24.782288317256167,C,0.04035139883768076
22/12/2020 09:05:20,R2,B4,p4,67,1083,24.86,2.3045267489711883,24.676666666666666,1.550068587105618,32,24.795685959271168,C,0.04032959610968526
22/12/2020 09:06:03,R2,B4,p4,68,1086,24.82,2.1399176954732493,24.453333333333337,0.6310013717421233,32,24.57127545551983,C,0.040697928026172295
22/12/2020 09:06:43,R2,B4,p4,69,1036,24.61,1.2757201646090481,24.653333333333332,1.4540466392318177,32,24.772240085744908,C,0.0403677663601947
22/12/2020 09:07:22,R2,B4,p4,70,1081,24.83,2.1810699588477265,24.459999999999997,0.6584362139917554,32,24.57797427652733,C,0.04068683565004089
22/12/2020 09:08:27,R2,B3,p4,71,1039,24.66,1.4814814814814792,24.69333333333333,1.6186556927297566,32,24.812433011789924,C,0.040302375809935204
22/12/2020 09:09:10,R2,B3,p4,72,1090,24.82,2.1399176954732493,24.656666666666666,1.4677640603566484,32,24.77558949624866,C,0.04036230904420711
22/12/2020 09:09:54,R2,B3,p4,73,1098,24.73,1.7695473251028795,24.573333333333334,1.12482853223594,32,24.69185423365488,C,0.0404991861096039
22/12/2020 09:10:40,R2,B3,p4,74,1093,24.82,2.1399176954732493,24.63,1.3580246913580176,32,24.748794212218648,C,0.04040600893219651
22/12/2020 09:11:12,R2,B4,p4,75,1095,24.68,1.5637860082304484,24.606666666666666,1.2620027434842176,32,24.72534833869239,C,0.0404443240314278
22/12/2020 09:11:48,R2,B4,p4,76,1097,24.81,2.098765432098757,24.55333333333333,1.042524005486956,33,24.681678059241385,C,0.04051588379038828
22/12/2020 09:12:22,R2,B4,p4,77,1096,24.73,1.7695473251028795,24.47,0.6995884773662475,33,24.597909127462806,C,0.04065386187167961
22/12/2020 09:13:02,R2,B4,p4,78,1091,24.82,2.1399176954732493,24.503333333333334,0.8367626886145396,33,24.63141670017424,C,0.0405985580193171
22/12/2020 09:13:43,R2,B3,p4,79,967,24.81,2.098765432098757,24.653333333333332,1.4540466392318177,33,24.782200777375685,C,0.04035154137371552
22/12/2020 09:14:19,R2,B3,p4,80,968,24.81,2.098765432098757,24.573333333333334,1.12482853223594,33,24.70178260286825,C,0.04048290830168204
22/12/2020 09:15:17,R2,B3,p4,81,1011,24.92,2.551440329218111,24.47,0.6995884773662475,33,24.597909127462806,C,0.04065386187167961
22/12/2020 09:17:15,R2,B3,p4,82,1012,24.83,2.1810699588477265,24.596666666666664,1.2208504801097255,33,24.72523790376625,C,0.04044450467543028
22/12/2020 09:17:52,R2,B4,p4,83,994,24.81,2.098765432098757,24.586666666666662,1.1796982167352335,33,24.715185631952817,C,0.04046095444685467
22/12/2020 09:18:40,R2,B4,p4,84,991,24.67,1.522633744855971,24.709999999999997,1.6872427983538953,34,24.84915526950925,C,0.04024281667341158
22/12/2020 09:19:44,R2,B4,p4,85,1007,24.78,1.9753086419753103,24.27,-0.12345679012346146,34,24.406677393403058,C,0.04097239390193655
22/12/2020 09:20:19,R2,B4,p4,86,993,24.75,1.851851851851849,24.593333333333334,1.2071330589849094,34,24.73183159023867,C,0.040433721875847116
22/12/2020 09:21:00,R2,B3,p4,87,1001,24.81,2.098765432098757,24.52,0.9053497942386785,34,24.658085277554306,C,0.04055464926590538
22/12/2020 09:21:50,R2,B3,p4,88,641,24.69,1.6049382716049405,24.516666666666666,0.8916323731138478,34,24.654733172432287,C,0.04056016315431679
22/12/2020 09:25:07,R1,B2,p2,89,926,24.65,1.440329218106987,24.493333333333336,0.7956104252400622,34,24.631268436578175,C,0.04059880239520958
22/12/2020 09:25:44,R1,B2,p2,90,889,24.85,2.2633744855967106,24.683333333333334,1.5775034293552792,34,24.82233842853312,C,0.0402862930452397
22/12/2020 09:26:28,R1,B1,p2,91,649,24.61,1.2757201646090481,24.45,0.617283950617278,34,24.587691069991955,C,0.04067075664621677
22/12/2020 09:27:08,R1,B1,p2,92,905,24.75,1.851851851851849,24.646666666666665,1.4266117969821563,34,24.785465272190937,C,0.04034622667027319
22/12/2020 09:27:53,R1,B1,p2,93,893,24.81,2.098765432098757,24.66,1.4814814814814792,34,24.798873692679003,C,0.04032441200324412
22/12/2020 09:28:34,R1,B1,p2,94,895,24.75,1.851851851851849,24.62,1.3168724279835402,34,24.758648431214805,C,0.04038992688870836
22/12/2020 09:29:16,R1,B2,p2,95,890,24.94,2.6337448559670804,24.77,1.9341563786008182,34,24.90949316170555,C,0.04014533710133226
22/12/2020 09:29:53,R1,B2,p2,96,888,24.84,2.2222222222222188,24.669999999999998,1.5226337448559566,34,24.808930008045053,C,0.04030806647750304
22/12/2020 09:30:36,R1,B2,p2,97,558,24.57,1.1111111111111094,24.310000000000002,0.04115226337449203,34,24.44690265486726,C,0.04090497737556561
22/12/2020 09:31:15,R1,B2,p2,98,884,24.7,1.646090534979418,24.643333333333334,1.4128943758573402,34,24.78211316706892,C,0.040351684025429456
22/12/2020 09:31:55,R1,B1,p2,99,894,24.84,2.2222222222222188,24.623333333333335,1.330589849108371,34,24.76200053633682,C,0.04038445918505482
22/12/2020 09:32:28,R1,B1,p2,100,896,24.72,1.7283950617283874,24.543333333333333,1.0013717421124786,34,24.681550013408422,C,0.040516093983430666
22/12/2020 09:33:15,R1,B1,p2,101,882,24.7,1.646090534979418,24.59,1.1934156378600789,34,24.728479485116655,C,0.040439202928019516
22/12/2020 09:34:02,R1,B1,p2,102,881,24.7,1.646090534979418,24.53333333333333,0.9602194787379865,34,24.67149369804237,C,0.04053260869565218
22/12/2020 09:34:36,R1,B2,p2,103,878,24.7,1.646090534979418,24.566666666666666,1.0973936899862786,34,24.70501474926254,C,0.0404776119402985
22/12/2020 09:35:30,R1,B2,p2,104,885,24.7,1.646090534979418,24.62,1.3168724279835402,34,24.758648431214805,C,0.04038992688870836
22/12/2020 09:36:04,R1,B2,p2,105,1103,24.45,0.617283950617278,24.23333333333333,-0.2743484224965843,34,24.369804237060873,C,0.0410343878954608
22/12/2020 09:36:38,R1,B2,p2,106,1010,24.68,1.5637860082304484,24.616666666666664,1.303155006858695,34,24.755296326092786,C,0.04039539607312119
22/12/2020 09:37:13,R1,B1,p2,107,886,24.7,1.646090534979418,24.67,1.522633744855971,34,24.808930008045056,C,0.040308066477503034
22/12/2020 09:37:48,R1,B1,p2,108,880,24.7,1.646090534979418,24.483333333333334,0.7544581618655702,34,24.621212121212125,C,0.04061538461538461
22/12/2020 09:38:48,R1,B1,p2,109,1101,24.76,1.8930041152263408,24.503333333333334,0.8367626886145396,34,24.64132475194422,C,0.04058223370969936
22/12/2020 09:39:27,R1,B1,p2,110,1106,24.72,1.7283950617283874,24.53333333333333,0.9602194787379865,34,24.67149369804237,C,0.04053260869565218
22/12/2020 09:40:19,R1,B2,p2,111,1107,24.73,1.7695473251028795,24.53,0.9465020576131704,34,24.668141592920357,C,0.04053811659192825
22/12/2020 09:41:19,R1,B2,p2,112,1109,24.79,2.016460905349788,24.560000000000002,1.069958847736632,34,24.698310539018507,C,0.040488599348534195
22/12/2020 09:42:01,R1,B2,p2,113,1104,24.83,2.1810699588477265,24.61,1.2757201646090481,34,24.748592115848755,C,0.04040633888663145
22/12/2020 09:42:43,R1,B2,p2,114,1102,24.77,1.9341563786008182,24.576666666666668,1.1385459533607707,34,24.71507106462859,C,0.040461142004611414
22/12/2020 09:43:17,R1,B1,p2,115,1108,24.72,1.7283950617283874,24.526666666666667,0.9327846364883398,35,24.674714956405097,C,0.040527317205762435
22/12/2020 09:43:53,R1,B1,p2,116,1100,24.75,1.851851851851849,24.55333333333333,1.042524005486956,35,24.70154258886653,C,0.04048330165625849
22/12/2020 09:44:39,R1,B1,p2,117,1089,24.82,2.1399176954732493,24.66,1.4814814814814792,35,24.808853118712275,C,0.040308191403081915
22/12/2020 09:45:10,R1,B1,p2,118,1070,24.85,2.2633744855967106,24.600000000000005,1.2345679012345854,35,24.74849094567405,C,0.04040650406504064
22/12/2020 09:45:52,R1,B2,p2,119,1073,24.93,2.5925925925925886,24.63,1.3580246913580176,35,24.778672032193157,C,0.04035728786033293
22/12/2020 09:46:28,R1,B2,p2,120,1076,24.9,2.469135802469127,24.61,1.2757201646090481,35,24.758551307847082,C,0.04039008533116619
